id    arriveTime   executionTime   executionTimeLeft   waitTime
254   451          9               9                   0
58    451          7               7                   0
216   458          22              22                  0
105   461          6               6                   0
185   462          14              14                  0
250   463          19              19                  0
182   464          22              22                  0
144   465          18              18                  0
17    467          11              11                  0
173   468          19              19                  0
147   473          19              19                  0
159   473          32              32                  0
189   474          15              15                  0
157   475          5               5                   0
252   478          9               9                   0
125   479          13              13                  0
192   482          11              11                  0
111   487          10              10                  0
232   491          29              29                  0
27    495          1               1                   0
8     496          8               8                   0
129   496          2               2                   0
162   503          8               8                   0
47    508          20              20                  0
